Metropolitan,Gender,Family_num,Elder_Household,GrandChild_Household,Single_Household,Multi_Household,Disability_status,Master_EduCode,Master_WithLive,Master_IndustryCode,Manster_Jobcode,Master_Age,Master_EmpCode,Master_MarriCode,Tenancy_Type,Housing_Type,Debt_Holding,Income_code,Assets,Liabilities,Principal_Interest,Spend_Consum,Spend_NonConsum,Master_Retired
1,1,2,0,0,0,0,1,1,2,22,11,5,4,1,2,3,0,1,5278,0,0,903,4,2
1,1,3,0,0,0,0,0,4,2,14,1,4,1,2,1,2,1,8,93740,6800,0,4764,1705,1
1,1,4,0,0,0,0,1,3,2,19,7,3,1,2,4,2,1,6,29298,4540,520,3650,632,1
1,1,1,1,0,0,0,0,1,1,22,11,5,4,4,3,2,0,1,1070,0,0,951,0,2
1,2,3,0,0,1,0,0,3,2,9,4,3,2,4,3,2,1,3,8610,3223,333,1560,31,1
1,1,2,0,0,0,0,0,3,2,22,11,5,4,2,1,1,1,2,82750,3000,0,1300,395,2
1,2,2,1,0,0,0,1,1,2,22,11,5,4,2,1,3,1,4,5325,2140,216,1900,290,1
1,2,1,0,0,0,0,0,2,1,19,4,5,3,4,1,2,1,3,26800,4800,228,1062,547,1
1,1,3,0,0,0,0,1,3,2,16,8,3,2,2,1,2,0,7,83268,0,0,3899,776,1
1,1,2,1,0,0,0,1,3,2,22,11,5,4,2,1,2,0,5,34186,0,0,2977,191,1
1,1,4,0,0,0,0,0,4,2,14,3,3,1,2,4,1,1,6,31785,5000,0,4560,781,1
1,1,3,0,0,0,0,0,3,2,16,8,5,1,2,1,3,1,8,52800,7424,816,1460,691,1
1,2,2,1,0,0,0,0,3,2,22,11,5,4,3,1,2,0,6,76600,0,0,2362,266,2
1,1,1,0,0,0,0,0,4,1,10,2,2,1,1,2,3,1,5,14760,7600,168,1584,757,1
1,2,1,0,0,0,1,0,3,1,6,9,5,2,3,3,1,0,5,6500,0,0,1536,331,1
1,1,1,0,0,0,0,0,3,1,7,9,5,1,1,2,1,0,4,18080,0,0,1560,386,1
1,1,1,1,0,0,0,1,1,1,22,11,5,4,1,3,1,0,2,1220,0,120,1232,0,2
1,2,2,1,0,0,0,0,3,2,17,4,5,3,2,1,3,0,4,88500,0,0,2046,45,1
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,3,0,1,30,0,0,685,1,2
1,1,5,0,0,0,1,0,3,2,3,9,4,1,2,2,1,1,4,8796,804,703,2176,318,1
1,2,1,0,0,0,0,0,4,1,14,3,5,1,1,1,3,0,3,30100,0,10,944,314,1
1,1,1,0,0,0,0,0,4,1,10,1,4,1,1,1,3,1,1,15001,30,48,775,86,1
1,1,1,0,0,0,0,0,4,1,9,4,1,1,1,3,3,0,3,2860,0,610,1726,447,1
1,1,2,0,0,0,0,0,4,2,19,2,4,1,2,3,2,1,3,26550,7900,156,1724,1189,1
1,2,2,0,0,0,0,0,4,2,22,11,5,4,3,1,2,1,7,96217,400,1000,2700,191,2
1,1,3,0,0,0,0,1,2,2,8,4,5,1,4,1,2,0,8,19660,0,0,1845,448,1
1,1,1,0,0,0,0,0,4,1,7,3,3,1,1,3,3,0,4,990,0,0,1932,497,1
1,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,3,0,3,16626,0,0,2212,108,2
1,2,2,0,0,0,0,0,1,2,22,11,5,4,3,1,2,1,6,20200,2530,220,2240,579,2
1,1,1,0,0,0,0,0,4,1,15,4,3,1,1,3,1,1,6,14340,9000,420,1924,1542,1
1,2,1,1,0,0,0,0,1,1,15,9,5,2,3,4,3,0,2,320,0,0,530,81,1
1,1,3,0,0,0,0,0,3,2,7,5,5,2,2,3,3,1,6,14952,9800,1300,3700,793,1
1,2,1,1,0,0,0,1,2,1,22,11,5,4,3,3,2,0,1,200,0,0,796,13,2
1,1,1,1,0,0,0,0,4,1,12,3,5,1,3,3,2,1,7,21264,12870,360,3514,671,1
1,2,2,0,0,0,0,0,4,2,22,11,2,4,2,2,4,1,8,17330,10000,19,4390,861,1
1,1,1,1,0,0,0,0,2,1,22,11,5,4,4,2,1,0,1,132,0,0,1223,0,2
1,1,3,0,0,0,0,0,4,2,7,5,4,1,2,2,2,0,7,40860,0,0,2600,964,1
1,2,1,0,0,0,0,0,4,1,10,2,2,3,1,3,3,1,3,18600,6500,740,1660,508,1
1,1,2,1,0,0,0,1,2,2,18,9,5,1,2,1,1,0,4,7720,0,560,1636,273,1
1,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,1,2,89506,6000,144,1338,250,2
1,1,3,0,0,0,0,0,2,2,22,11,5,4,2,1,2,0,7,72752,0,0,1028,788,2
1,1,1,0,0,0,0,0,4,1,14,7,2,1,1,2,2,1,2,26180,10000,216,1190,448,1
1,1,2,0,0,0,0,0,4,2,16,2,2,1,1,2,3,1,7,24950,7000,120,4320,1048,1
1,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,3,0,2,30252,0,80,1480,64,2
1,2,1,0,0,0,0,0,3,1,18,9,2,2,1,3,4,1,1,800,400,36,1706,74,1
1,1,1,0,0,0,0,0,4,1,10,2,1,1,1,3,1,1,8,3000,180,95,2580,1442,1
1,1,4,0,0,0,0,0,3,2,3,7,4,3,2,1,3,1,5,12482,4500,580,3870,837,1
1,1,1,0,0,0,0,0,3,1,15,4,1,1,1,3,1,0,4,2000,0,0,1785,463,1
1,1,5,0,0,0,0,0,3,2,6,7,3,1,2,1,2,1,5,17656,10387,1151,3726,1190,1
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,2,2,0,1,12010,0,0,626,9,2
1,1,1,0,0,0,0,0,4,1,3,7,1,1,1,2,1,1,6,8934,4500,180,921,1135,1
1,1,1,0,0,0,0,0,4,1,22,11,1,4,1,3,1,0,3,1850,0,0,1336,25,1
1,1,3,0,0,0,0,0,3,2,6,9,5,1,2,1,1,1,8,32440,1500,130,2600,650,1
1,2,1,0,0,0,0,0,4,1,18,4,4,3,1,2,3,0,4,26109,0,0,1790,92,1
1,1,2,0,0,0,0,0,4,2,13,2,5,1,2,4,2,0,7,93850,0,0,1855,473,1
1,2,1,0,0,0,0,0,4,1,3,2,2,1,1,3,1,0,7,29637,0,0,3106,1276,1
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,2,0,1,340,0,0,451,0,2
1,2,4,0,0,1,0,0,1,2,17,4,5,1,3,3,3,1,5,885,1285,449,2235,65,1
1,1,4,0,0,0,0,0,4,2,3,8,3,1,2,3,2,1,6,2100,30,360,2820,784,1
1,1,4,0,0,0,0,0,3,2,6,7,4,2,2,1,2,0,10,41800,0,0,5480,943,1
1,1,1,0,0,0,0,0,3,1,6,9,4,2,3,4,1,0,2,280,0,0,1604,33,1
1,1,1,1,0,0,0,0,1,1,22,11,5,4,4,2,1,0,1,1205,0,0,1008,1,2
1,2,1,1,0,0,0,0,1,1,9,9,5,1,3,1,1,0,3,27730,0,0,840,1728,1
1,2,1,0,0,0,0,0,4,1,22,11,1,4,1,3,1,1,3,3580,2400,323,2304,307,1
1,1,3,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,3,72360,0,0,2436,21,1
1,1,4,0,0,0,0,0,4,2,15,3,2,1,2,3,2,1,8,36262,13234,783,3010,1453,1
1,2,1,0,0,0,0,0,4,1,19,4,4,3,4,1,1,0,3,27550,0,0,1142,434,1
1,2,2,0,0,0,0,0,1,2,1,6,5,3,3,1,1,0,4,66240,0,430,850,393,1
1,1,1,0,0,0,0,0,4,1,10,2,2,1,1,3,3,0,6,2600,0,0,3360,685,1
1,1,2,0,0,0,0,0,3,2,6,7,3,1,2,1,3,1,5,27140,14000,1183,4332,1716,1
1,1,1,0,0,0,0,0,3,1,3,5,3,3,1,3,2,1,3,24560,2500,72,1628,400,1
1,2,3,0,0,0,0,0,3,2,17,2,3,1,2,1,3,1,7,21360,9000,1291,3430,1113,1
1,1,4,0,0,0,1,1,4,2,6,7,4,2,2,3,3,1,4,4290,500,330,4229,837,1
1,2,3,0,0,0,0,0,3,2,14,9,5,1,3,3,1,0,4,725,0,0,1606,274,1
1,2,1,1,0,0,0,0,3,1,20,9,5,2,3,2,1,0,2,6900,0,0,1200,1,1
1,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,1,4,54500,9847,759,4270,732,2
1,1,3,0,0,0,0,0,4,2,3,3,2,1,2,1,2,0,7,53658,0,0,4630,868,1
1,1,2,1,0,0,0,1,4,2,22,11,5,4,2,3,2,1,3,9700,2200,648,1811,362,2
1,1,3,0,0,0,0,0,4,2,5,2,5,1,2,4,2,0,10,100500,0,0,3800,1113,1
1,1,3,0,0,0,0,0,3,2,3,5,3,1,2,3,4,1,6,22959,565,33,4611,1484,1
1,2,1,1,0,0,0,0,3,1,15,9,5,2,3,3,2,0,1,5618,0,0,746,39,1
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,2,0,1,50,0,0,508,1,2
1,1,4,0,0,0,0,0,4,2,19,2,3,1,2,3,2,1,3,5060,2000,36,1300,137,1
1,1,1,1,0,0,0,0,1,1,6,7,5,2,1,4,1,0,2,2600,0,0,1194,31,1
1,1,2,0,0,0,0,0,1,2,6,7,5,2,2,1,1,0,2,32376,0,30,820,260,1
1,1,1,0,0,0,0,0,4,1,17,2,1,1,1,2,1,1,7,21860,10000,879,4340,1712,1
1,2,1,0,0,0,0,1,3,1,22,11,2,4,1,3,2,0,2,780,0,0,565,3,2
1,2,1,1,0,0,0,0,1,1,22,11,5,4,4,3,2,0,1,1420,0,0,1788,72,2
1,2,1,0,0,0,0,0,4,1,19,2,1,3,1,3,2,0,4,6130,0,0,1930,58,1
1,1,1,0,0,0,0,0,4,1,12,2,1,1,1,2,4,0,1,25900,0,0,1760,114,1
1,1,2,0,0,0,0,0,3,2,3,7,5,1,2,1,3,1,8,25050,8000,600,3690,930,1
1,2,1,1,0,0,0,0,3,1,17,4,5,2,4,2,2,1,2,7010,7800,600,852,57,1
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,1,1,12020,2328,180,640,92,2
1,1,2,0,0,0,0,1,3,2,17,8,4,1,3,3,2,1,4,12120,1500,596,2050,431,1
0,2,1,1,0,0,0,0,4,1,22,11,5,4,1,3,1,0,1,4500,0,0,918,150,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,3,0,1,1070,0,0,546,2,2
0,1,2,0,0,0,0,0,4,2,17,8,5,1,2,3,2,1,5,6360,1100,336,2602,601,1
0,2,2,0,0,0,0,0,1,2,9,4,5,3,3,1,2,0,8,22400,0,0,2078,1422,1
0,1,2,1,0,0,0,1,1,2,1,6,5,3,2,1,1,0,3,64720,0,0,1644,655,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,4,2,2,0,2,1530,0,0,1170,15,2
0,2,1,1,0,0,0,0,1,1,17,9,5,3,3,1,1,1,2,40100,7100,925,864,361,1
0,1,3,0,0,1,0,1,3,2,7,5,1,3,4,3,1,0,4,1303,0,0,2475,85,1
0,1,4,0,0,0,0,0,4,2,3,3,5,3,2,1,1,1,7,63026,910,490,3700,1178,1
0,1,2,1,0,0,0,1,2,2,22,11,5,4,2,1,1,0,6,36150,0,0,1814,827,2
0,2,2,0,0,0,0,0,1,2,22,11,5,4,3,1,1,0,5,46190,0,300,3141,1026,2
0,1,1,0,0,0,0,0,3,1,22,11,5,4,4,3,1,0,2,590,0,0,1384,17,2
0,1,3,0,0,0,0,0,2,2,3,8,5,3,2,1,2,1,4,31853,474,294,1868,172,1
0,1,1,0,0,0,0,0,4,1,19,2,5,3,4,1,1,1,4,23900,6000,296,2500,681,1
0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,4,0,1,38174,0,0,1074,248,1
0,1,1,1,0,0,0,0,1,1,22,11,5,4,4,1,3,0,3,31500,0,0,961,19,2
0,1,1,0,0,0,0,0,2,1,22,11,5,4,4,3,4,0,1,305,0,0,930,1,2
0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,2,2,0,1,605,0,0,836,81,1
0,1,1,1,0,0,0,1,3,1,22,11,5,4,4,1,2,0,3,16120,0,0,1063,49,2
0,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,3,1,2,9592,2530,30,1196,58,2
0,1,1,1,0,0,0,0,1,1,1,6,5,3,4,3,1,0,2,7550,0,0,1434,9,1
0,1,4,0,0,0,0,0,4,3,2,7,4,1,2,1,2,0,9,38139,0,0,3750,1402,1
0,1,1,1,0,0,0,0,1,1,22,11,5,4,1,3,1,1,1,14,10,30,732,0,2
0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,0,7,71850,0,0,3170,688,2
0,2,1,0,0,0,0,0,4,1,7,5,4,1,4,3,1,0,3,3022,0,0,1404,207,1
0,1,2,0,0,0,0,0,3,2,19,4,4,3,2,4,2,0,4,3500,0,0,2400,550,1
0,1,1,1,0,0,0,1,2,1,22,11,5,4,1,3,1,0,2,210,0,0,1178,38,2
0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,1,5,74241,2000,2,1307,309,1
0,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,1,0,2,17066,0,0,1400,20,2
0,1,2,0,0,0,0,0,4,2,22,11,5,4,2,1,2,0,1,27444,0,0,1482,143,2
0,1,2,1,0,0,0,0,3,2,17,9,5,2,2,3,3,1,1,1052,433,100,1518,45,1
0,2,1,0,0,0,0,0,3,1,9,4,4,2,1,3,1,0,1,3060,0,0,1461,608,1
0,2,1,1,0,0,0,0,3,1,22,11,5,4,3,3,1,0,1,330,0,0,434,0,2
0,1,4,0,0,0,0,0,4,2,3,8,3,1,2,1,2,1,7,34918,9700,540,4900,1208,1
0,1,3,0,0,0,0,0,4,2,6,1,5,1,2,1,2,1,8,57480,1850,13,4928,1091,1
0,2,2,0,0,1,0,0,3,2,9,4,2,2,3,2,2,1,3,18910,12000,674,1487,658,1
0,1,2,0,0,0,0,1,2,2,6,9,5,2,2,1,1,1,5,87100,500,0,3010,233,1
0,2,2,0,0,0,0,0,4,2,16,3,2,1,1,1,2,1,3,11889,2313,1001,1223,541,1
0,1,2,0,0,0,0,0,1,2,22,11,4,4,2,1,2,0,1,9000,0,0,1090,121,1
0,1,3,0,0,0,0,0,1,2,1,6,5,3,2,1,3,0,8,99570,0,0,2700,1643,1
0,1,2,0,0,0,0,0,2,2,6,9,5,2,2,1,1,0,4,22850,0,60,1794,155,1
0,1,3,0,0,0,0,0,4,2,22,11,5,4,2,1,1,0,5,42680,0,0,2212,611,2
0,1,4,0,0,0,0,0,3,2,22,11,4,4,2,1,2,1,6,26270,464,151,3462,405,1
0,1,3,0,0,0,0,0,4,2,3,7,3,1,2,1,2,1,6,27461,35,65,2880,904,1
0,2,1,1,0,0,0,0,1,1,15,9,5,2,3,4,1,0,1,19197,0,0,1411,27,1
0,1,1,0,0,0,0,0,3,1,8,8,4,3,1,3,2,1,4,22700,1000,954,2350,115,1
0,1,2,1,0,0,0,0,1,2,17,9,5,2,2,1,1,0,2,8620,0,0,783,104,1
0,2,1,0,0,0,0,0,1,1,9,9,5,2,3,2,3,1,1,19000,1410,1000,1740,195,1
0,1,1,0,0,0,0,0,3,1,14,9,5,2,4,1,1,1,2,15240,120,60,1770,450,1
0,2,1,0,0,0,0,0,2,1,22,11,5,4,4,2,3,0,1,2350,0,0,754,0,2
0,1,1,1,0,0,0,0,1,1,6,9,5,2,4,3,1,1,1,1225,800,0,1500,32,1
0,1,3,0,0,0,0,0,1,2,22,11,5,4,2,1,3,1,3,14320,1296,280,1240,321,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,1,1,15330,140,0,714,29,2
0,1,2,0,0,0,0,0,4,2,9,4,3,3,2,3,1,1,8,16266,6540,983,2273,645,1
0,1,3,0,0,0,0,0,3,2,19,4,5,3,2,3,2,1,6,8920,270,210,3976,65,1
0,1,1,0,0,0,0,0,3,1,6,9,3,2,1,2,2,1,3,7010,2135,410,1685,391,1
0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,3,3,0,1,5,0,0,1034,7,2
0,2,5,0,0,0,0,0,4,2,17,3,3,1,2,2,2,1,5,14074,11700,560,3360,953,1
0,1,2,0,0,0,0,0,3,2,11,5,5,3,2,3,2,1,8,47524,1000,360,4930,903,1
0,2,1,0,0,0,0,0,3,1,22,11,5,4,4,1,1,0,3,4542,0,180,1430,142,1
0,2,3,0,0,1,0,0,4,2,19,3,4,1,3,4,1,1,8,5060,2800,416,3960,1638,1
0,1,1,0,0,0,0,0,2,1,6,9,3,2,1,3,1,0,3,50,0,205,1594,75,1
0,2,2,0,0,0,0,0,4,2,7,3,4,1,3,1,2,0,5,32041,0,0,2276,977,1
0,1,2,0,0,0,0,0,1,2,6,9,5,2,2,3,1,1,8,8484,532,358,2878,537,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,2,11300,0,0,1418,7,2
0,2,1,0,0,0,0,0,2,1,22,11,4,4,4,3,2,0,1,12574,0,20,2603,27,1
0,1,2,0,0,0,0,0,4,2,22,11,5,4,2,1,2,0,4,21608,0,70,2560,381,2
0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,2,1,3,34996,40,350,1415,175,1
0,1,6,0,0,0,0,0,2,2,14,7,3,2,2,3,1,1,3,450,7850,655,1316,294,1
0,2,1,0,0,0,0,0,4,1,17,3,1,1,1,3,1,0,3,6200,0,0,2035,346,1
0,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,1,1,4,18354,3000,0,1276,229,2
0,2,5,0,0,1,0,0,2,2,22,11,3,4,4,3,2,1,7,4085,1000,18,3218,212,1
0,1,1,0,0,0,0,0,4,1,14,4,3,1,4,3,2,1,6,7150,3400,251,2082,1016,1
0,2,2,0,0,0,0,0,4,2,11,3,1,1,2,2,2,1,8,44885,7000,180,1772,1578,1
0,1,1,1,0,0,0,0,2,1,22,11,5,4,4,3,2,0,1,272,0,0,641,1,2
0,2,1,1,0,0,0,0,4,1,22,11,5,4,3,1,2,0,2,52645,0,0,1434,46,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,0,2,9620,0,0,760,20,2
0,1,3,0,0,0,0,0,4,2,7,3,4,1,2,3,2,1,7,43094,2000,0,4317,949,1
0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,1,0,3,18498,0,0,1566,151,1
0,1,1,0,0,0,0,0,2,1,7,9,4,1,1,3,1,1,5,3810,1000,1180,2374,1053,1
0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,1,1,0,1,3857,0,0,1075,31,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,4,1,1,0,1,510,0,0,663,3,2
0,1,2,0,0,0,0,0,3,2,9,4,3,3,2,3,1,1,2,12125,1300,240,1454,313,1
0,1,2,0,0,0,0,1,4,2,22,11,4,4,2,3,2,0,2,1350,0,0,950,50,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,2,0,1,20,0,0,408,1,2
0,2,1,0,0,0,0,0,4,1,3,2,1,1,1,3,2,0,6,11170,0,0,1576,1004,1
0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,1,0,3,14127,0,0,1606,79,1
0,1,2,1,0,0,0,1,1,2,1,6,5,3,2,1,1,0,3,12300,0,0,1363,38,1
0,1,4,0,0,0,0,0,4,2,7,3,4,1,2,1,2,1,8,58388,7500,820,4620,1746,1
0,1,1,0,0,0,0,0,4,1,6,8,4,3,4,3,2,0,5,13850,0,450,2054,674,1
0,1,1,1,0,0,0,1,4,1,22,11,5,4,1,2,1,0,1,308,0,0,779,0,2
0,2,1,0,0,0,0,0,1,1,9,4,5,3,3,1,1,0,2,38466,0,0,516,319,1
0,2,1,0,0,0,0,0,4,1,13,2,1,1,1,3,1,1,3,3455,80,80,1910,317,1
0,2,1,1,0,0,0,1,3,1,22,11,5,4,3,3,2,0,3,2230,0,0,2718,1,2
0,1,3,0,0,0,0,0,3,2,8,9,4,3,2,1,2,1,6,59592,7250,1220,2579,902,1
0,2,1,1,0,0,0,1,1,1,7,5,5,3,3,1,1,1,5,64106,1600,608,2665,911,1
0,2,1,1,0,0,0,0,3,1,22,11,5,4,3,4,2,0,1,30,0,0,948,14,2
0,1,2,0,0,0,0,0,1,2,6,9,4,2,2,1,1,0,4,11158,0,0,1894,517,1
0,1,1,0,0,0,0,1,3,1,6,9,3,2,1,3,1,1,1,450,1000,0,1730,135,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,4060,0,0,490,11,2
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,0,2,35581,0,0,1057,26,2
0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,1,1,6,70990,2000,0,1056,315,2
0,2,3,0,0,1,0,0,3,2,19,4,3,3,4,1,2,1,2,40900,8720,420,1450,437,1
0,1,1,1,0,0,0,0,2,1,8,8,5,3,4,1,3,1,4,17380,1350,1258,1838,340,1
0,1,3,0,0,0,0,0,4,2,8,8,5,1,2,3,1,1,6,5730,30,660,3477,234,1
0,1,1,0,0,0,0,0,4,1,19,4,3,3,1,3,1,0,5,31649,0,0,1732,315,1
0,1,2,0,0,0,0,0,3,2,6,9,4,2,4,3,2,0,4,518,0,0,1530,184,1
0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,1,1,0,1,6860,0,0,1198,53,1
0,1,2,0,0,0,0,0,1,2,22,11,5,4,2,1,4,0,5,52450,0,10,3991,861,2
0,2,3,0,0,0,0,1,1,2,15,9,5,2,4,1,1,1,7,20553,7600,800,2562,1162,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,3,0,1,70,0,0,746,1,2
0,1,2,1,0,0,0,0,1,2,17,9,5,2,2,2,3,0,2,3800,0,0,617,49,1
0,1,1,0,0,0,0,0,4,1,8,8,3,1,1,1,2,0,7,85240,0,0,1744,1255,1
0,1,2,0,0,0,0,0,3,2,22,11,5,4,2,1,2,1,4,46150,12000,760,2764,708,2
0,1,2,0,0,0,0,0,2,2,14,9,5,1,2,1,1,0,6,7800,0,0,3630,581,1
0,1,1,0,0,0,0,0,2,1,14,2,5,1,4,1,3,0,5,11050,0,0,1566,277,1
0,1,3,0,0,0,0,0,3,2,7,5,4,3,2,4,3,1,5,7180,739,271,3365,578,1
0,1,2,1,0,0,0,0,3,2,7,5,5,3,2,3,1,1,6,19200,635,931,1914,97,1
0,1,2,0,0,0,0,0,3,2,1,6,5,3,2,1,1,1,5,10450,1837,412,3372,197,1
0,1,2,0,0,0,0,0,2,2,1,6,4,3,4,1,1,0,3,17119,0,0,1929,186,1
0,2,1,0,0,0,0,0,2,1,18,9,4,1,4,2,1,1,2,10743,3500,500,758,169,1
0,1,2,1,0,0,0,1,3,2,22,11,5,4,2,1,1,1,2,83705,1800,0,1766,423,2
0,1,2,1,0,0,0,1,3,2,22,11,5,4,2,1,2,0,2,27300,0,0,1780,63,2
0,1,2,1,0,0,0,0,2,2,6,7,5,2,2,1,1,0,2,32900,0,0,1840,258,1
0,1,1,1,0,0,0,0,4,1,22,11,5,4,4,4,2,0,2,1560,0,0,1280,141,2
0,2,3,0,0,0,0,0,1,2,14,4,5,2,3,1,2,0,5,22419,0,100,2780,242,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,4030,0,0,466,1,1
0,1,2,1,0,0,0,1,1,2,1,6,5,3,2,1,1,0,2,25165,0,0,1528,42,1
0,1,4,0,0,0,0,1,3,2,3,8,3,3,2,1,2,1,8,47407,1687,312,3810,981,1
0,2,2,0,0,0,0,0,4,2,17,4,4,1,4,1,2,0,7,25482,0,0,2477,1018,1
0,2,2,0,0,0,0,0,3,2,22,11,5,4,2,1,3,1,6,17550,3034,252,2306,846,1
0,1,3,0,0,0,0,1,4,2,22,11,5,4,2,1,2,1,5,86060,6025,330,3310,1097,2
0,1,2,0,0,0,0,0,4,2,22,11,5,4,2,1,1,1,8,103860,10000,0,3786,597,2
0,1,3,0,0,0,0,0,1,2,22,11,5,4,2,1,1,0,3,34910,0,0,2262,106,2
0,1,2,0,0,0,0,0,3,2,3,3,5,1,2,1,2,0,7,32393,0,0,2668,1148,1
0,1,1,1,0,0,0,0,2,1,22,11,5,4,4,3,2,0,2,7372,0,0,1360,33,2
0,1,3,0,0,0,0,1,4,2,22,11,4,4,3,3,1,0,2,3358,0,0,2198,267,2
0,1,1,0,0,0,0,0,4,1,15,3,1,1,1,2,1,1,5,7765,5400,210,2110,1112,1
0,2,1,0,0,0,0,0,1,1,22,11,5,4,4,3,2,0,1,213,0,0,1156,0,2
0,1,1,0,0,0,0,0,4,1,7,9,3,3,4,4,3,1,2,1120,3330,619,1140,218,1
0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,4,1,0,1,200,0,0,1320,3,2
0,2,1,0,0,0,0,0,4,1,17,2,1,1,1,3,1,0,3,2300,0,0,1434,299,1
0,2,2,0,0,0,0,0,3,2,17,4,4,1,4,1,2,1,3,13740,620,156,1530,243,1
0,2,1,0,0,0,0,0,3,1,17,4,5,1,4,1,2,0,3,8570,0,0,1620,238,1
0,1,1,0,0,0,0,0,4,1,7,5,1,2,1,3,1,0,2,1040,0,0,1220,33,1
0,2,1,1,0,0,0,0,2,1,22,11,5,4,3,1,1,1,2,28250,400,0,1570,186,2
0,1,1,0,0,0,0,0,4,1,3,8,2,1,1,2,1,1,1,15620,7700,744,1787,380,1
0,1,1,0,0,0,0,0,2,1,8,9,4,2,1,3,1,0,2,250,0,0,2045,215,1
0,1,4,0,0,0,0,0,3,2,3,8,4,1,2,3,2,0,3,3400,0,0,2990,402,1
1,2,1,0,0,0,0,0,3,1,3,9,5,1,4,3,1,0,2,3550,0,0,893,302,1
1,1,2,1,0,0,0,0,3,2,17,9,5,2,2,4,3,0,2,410,0,0,1100,1,1
0,1,1,1,0,0,0,0,1,1,1,6,5,3,3,1,1,0,6,53060,0,0,2183,306,1
0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,1,1,0,1,21399,0,0,1622,74,1
0,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,1,0,2,10550,0,0,1740,5,2
1,1,2,0,0,0,0,0,3,2,14,9,5,2,2,1,2,0,4,57710,0,0,2739,685,1
1,1,3,0,0,0,0,0,4,2,6,3,2,1,2,3,3,0,8,17031,0,0,1890,845,1
1,1,2,0,0,0,0,0,3,2,14,9,5,2,4,1,3,1,4,4840,700,143,1590,299,1
1,2,1,0,0,0,0,0,4,1,16,3,2,1,1,1,2,1,2,18978,670,894,1495,320,1
0,1,2,1,0,0,0,1,1,2,22,11,5,4,3,1,3,0,8,8980,0,0,2793,555,2
0,1,2,1,0,0,0,1,3,2,1,6,5,3,2,1,1,1,3,27750,3000,230,2780,229,1
0,1,4,0,0,0,0,0,4,2,8,8,3,3,2,1,2,1,8,25202,800,528,4615,1243,1
0,2,4,0,0,0,0,0,4,2,16,2,4,1,2,2,2,0,9,123774,0,0,5230,1418,1
0,1,4,0,0,0,0,0,3,2,1,6,3,1,2,1,2,1,7,16735,3072,262,3405,944,1
1,1,2,1,0,0,0,0,2,2,17,9,5,2,2,1,1,0,5,25100,0,0,2350,102,1
1,2,2,0,0,0,0,0,1,2,3,8,4,1,2,1,3,1,3,10202,100,420,1496,163,1
0,1,2,0,0,0,0,0,3,2,14,9,5,1,2,1,1,1,8,45132,4000,706,2326,783,1
0,1,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,10,0,0,560,8,1
0,1,3,0,0,0,0,0,4,2,15,3,2,1,2,4,2,1,5,1280,160,885,4249,409,1
1,2,1,0,0,0,0,0,3,1,11,3,2,1,1,2,4,1,5,9725,5450,110,1440,920,1
1,2,1,0,0,0,0,0,4,1,7,5,2,2,1,3,2,0,3,4750,0,0,2055,30,1
