Family_ID,Metropolitan,Gender,Family_num,Elder_Household,GrandChild_Household,Single_Household,Multi_Household,Disability_status,Master_EduCode,Master_WithLive,Master_IndustryCode,Manster_Jobcode,Master_Age,Master_EmpCode,Master_MarriCode,Tenancy_Type,Housing_Type,Debt_Holding,Income_code,Assets,Liabilities,Principal_Interest,Spend_Consum,Spend_NonConsum,Master_Retired
241900261,0,2,2,1,0,0,0,0,2,2,14,9,5,1,2,1,2,0,4,27189,0,0,1646,196,1
241900271,0,1,4,0,0,0,0,0,4,2,3,3,3,1,2,1,2,1,5,17519,10072,523,3474,685,1
241900291,0,2,1,0,0,0,0,0,1,1,22,11,4,4,4,2,2,1,1,3967,1720,128,595,48,1
241900301,0,2,2,1,0,0,0,0,1,2,22,11,5,4,2,4,1,0,2,10770,0,0,901,14,1
241900311,0,2,3,0,0,0,0,0,3,2,17,4,4,1,4,1,1,0,5,8624,0,0,1645,351,1
241900331,0,2,1,1,0,0,0,0,1,1,1,6,5,3,3,1,1,0,2,14168,0,0,994,208,1
241900371,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,5700,0,0,852,32,2
241900381,0,1,7,0,0,0,0,0,3,2,1,6,2,3,2,1,1,1,10,52206,12100,708,3810,1057,1
241900391,0,1,2,0,0,0,0,0,3,2,6,7,5,1,2,4,1,0,9,9700,0,0,1382,1560,1
242000212,0,2,3,0,0,1,0,0,4,2,17,3,2,1,4,3,2,1,4,7840,4300,1302,2256,333,1
242000232,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,1,2,27494,500,0,1420,119,2
242000312,0,1,1,0,0,0,0,0,2,1,14,9,4,2,1,3,3,1,1,1024,419,449,2038,280,1
242000322,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,9133,0,0,565,31,2
242000342,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,2,2080,0,0,771,73,2
242100202,0,1,1,0,0,0,0,0,4,1,3,7,2,1,1,3,1,1,4,4210,6200,276,1637,1031,1
242100222,0,2,3,0,0,0,0,0,4,2,6,3,2,1,2,2,2,1,4,26710,1000,670,2270,463,1
242100242,0,2,2,0,0,0,0,0,3,2,11,5,3,3,4,3,2,1,5,3636,2320,96,4232,271,1
242100322,0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,3,29600,0,0,1186,245,1
242100352,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,550,0,0,421,2,2
242100372,0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,1,1,0,1,9049,0,0,738,44,2
242100382,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,2,3,0,2,10988,0,0,1242,50,1
242200212,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,30,0,0,446,1,2
242200232,0,2,4,0,0,0,0,0,3,2,7,3,3,1,2,1,2,1,7,26548,9040,956,3430,1315,1
242200332,0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,4,1,0,1,100,0,0,319,5,2
242200342,0,2,1,0,0,0,0,0,3,1,17,2,3,1,4,3,3,1,4,9005,70,50,3099,464,1
242200352,0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,3,2,0,1,10,0,0,653,1,2
242300212,0,1,4,0,0,0,0,0,3,2,8,8,4,3,2,1,3,1,7,20892,5115,94,2402,402,1
242300222,0,1,1,0,0,0,0,0,4,1,6,7,2,1,1,3,2,0,5,9440,0,0,1858,892,1
242300232,0,2,1,1,0,0,0,0,3,1,16,9,5,2,4,2,2,0,1,11995,0,0,684,1,1
242300262,0,1,1,1,0,0,0,0,4,1,3,7,5,2,4,1,2,1,2,15900,2700,180,1366,411,1
242300302,0,1,4,0,0,0,0,0,1,2,15,3,3,1,2,1,2,0,8,21989,0,0,5556,1426,1
242300332,0,1,1,0,0,0,0,0,3,1,6,7,5,1,4,3,2,0,5,1000,0,0,1027,944,1
242300342,0,1,2,1,0,0,0,0,3,2,15,9,5,2,2,1,1,0,4,31940,0,0,3026,162,1
242300352,0,1,2,0,0,0,0,0,4,2,7,5,5,3,2,1,1,1,6,29500,8000,520,3300,1256,1
242300372,0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,1,0,4,39632,0,0,2782,142,1
242300382,0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,3,48296,0,0,707,106,1
242300392,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,1,0,3,6032,0,0,1571,202,1
242900201,0,1,1,1,0,0,0,1,3,1,22,11,5,4,3,3,2,0,1,310,0,0,510,0,2
242900211,0,1,3,0,0,1,0,1,3,2,3,7,4,1,3,1,2,0,8,37068,0,0,3027,1330,1
242900301,0,1,3,0,0,0,0,0,3,2,8,8,3,1,2,3,2,1,3,3466,3300,495,2955,548,1
242900321,0,1,2,1,0,0,0,1,2,2,1,6,5,3,2,1,1,1,3,30080,500,820,2220,256,1
242900331,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,1000,0,0,568,4,2
242900361,0,1,3,0,0,0,0,0,3,2,3,1,4,1,2,1,1,1,8,21590,7500,740,4190,1804,1
242900381,0,1,2,1,0,0,0,0,3,2,8,8,5,3,2,1,1,1,4,15666,1700,634,2308,621,1
243000302,0,1,3,0,0,0,0,1,3,2,18,9,3,2,2,4,1,1,7,14100,2000,1000,3430,530,1
243000312,0,1,1,1,0,0,0,0,1,1,7,5,5,3,4,3,4,1,3,970,250,0,946,81,1
243000322,0,1,4,0,0,0,0,0,3,2,1,6,4,3,2,1,1,1,9,39600,1300,645,1604,1181,1
243100302,0,1,4,0,0,0,0,0,2,2,19,8,5,3,2,1,1,1,9,54368,1900,1054,3462,1396,1
243100332,0,1,3,0,0,0,0,1,4,2,22,11,5,4,2,1,3,0,3,5320,0,0,781,4,2
243200302,0,1,1,0,0,0,0,0,3,1,1,6,5,3,4,1,1,1,4,81500,5000,0,1090,451,1
243200342,0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,1,1,4,28641,2350,189,1415,243,1
243300302,0,1,3,0,0,0,0,1,2,2,1,6,5,3,2,1,1,0,3,21060,0,0,866,310,1
243300312,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,17710,0,0,809,25,2
243300322,0,2,1,0,0,0,0,0,3,1,17,2,1,1,1,3,4,0,3,1970,0,0,1162,141,1
243300342,0,1,2,1,0,0,0,1,1,2,22,11,5,4,2,1,1,0,1,2250,0,0,608,10,2
243300352,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,4,2,0,3,420,0,0,1174,45,2
250000212,0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,1,0,2,31840,0,0,1536,79,1
250000222,0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,1,2,0,1,9090,0,0,860,46,2
250000232,0,1,4,0,0,0,0,1,3,2,8,8,3,1,2,1,3,1,7,15399,3960,302,2348,637,1
250000252,0,1,3,0,0,0,0,0,4,2,17,2,2,1,1,3,1,1,8,22195,15,24,2669,892,1
250000262,0,1,2,0,0,0,0,0,1,2,3,7,5,3,3,1,1,1,5,27000,500,300,4390,273,1
250000282,0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,0,2,23324,0,0,1632,16,2
250000362,0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,2,1,0,3,12566,0,0,1300,49,1
250100212,0,1,2,0,0,0,0,0,4,2,12,2,4,3,2,1,2,0,3,31315,0,0,1950,338,1
250100242,0,2,1,0,0,0,0,0,1,1,14,9,5,2,3,3,3,1,1,8234,30,336,794,105,1
250100262,0,2,1,1,0,0,0,0,3,1,22,11,5,4,3,3,1,0,1,220,0,0,771,24,2
250100272,0,2,4,0,0,0,0,0,3,2,1,6,4,3,2,1,1,0,7,84474,0,0,4854,1485,1
250100282,0,1,2,0,0,0,0,0,3,2,6,9,5,2,2,3,1,1,2,6871,3555,1204,2024,865,1
250100302,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,4,2,0,2,900,0,0,932,2,2
250100342,0,1,2,1,0,0,0,0,3,2,17,9,5,2,2,1,2,0,3,13751,0,0,1060,11,1
250100352,0,2,1,1,0,0,0,1,3,1,22,11,5,4,3,3,2,0,1,1150,0,0,1085,1,2
250100392,0,1,1,0,0,0,0,0,4,1,7,3,2,1,1,2,3,0,3,6216,0,0,1447,262,1
250200222,0,1,1,1,0,0,0,0,3,1,22,11,5,4,4,3,2,0,1,260,0,0,684,0,1
250200272,0,1,1,0,0,0,0,0,3,1,3,7,3,1,1,1,3,0,3,14560,0,643,2002,853,1
250200282,0,1,3,0,0,0,0,1,3,2,6,9,4,2,1,1,1,0,4,11730,0,0,1316,311,1
250200312,0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,3,3,0,1,2520,0,0,720,0,2
250200322,0,2,1,1,0,0,0,0,1,1,22,11,5,4,1,4,1,1,1,8835,5850,278,833,334,2
250200332,0,2,1,0,0,0,0,0,4,1,13,2,1,1,1,3,2,0,4,2560,0,0,1790,166,1
250200352,0,2,2,0,0,0,0,0,3,2,17,2,3,1,1,1,1,0,5,35588,0,0,1296,567,1
250300202,0,1,1,1,0,0,0,0,2,1,22,11,5,4,3,1,2,0,1,21150,0,0,948,13,2
250300212,0,1,2,0,0,0,0,0,3,2,22,11,5,4,2,1,2,1,6,48450,11000,0,1848,228,2
250300232,0,1,1,0,0,0,0,0,4,1,14,9,4,2,1,3,1,0,1,3000,0,0,1196,239,1
250300252,0,1,1,0,0,0,0,0,4,1,22,11,1,4,1,3,3,0,2,3618,0,0,1135,73,1
250300262,0,1,1,0,0,0,0,0,4,1,10,2,2,1,1,3,1,1,5,37050,13000,0,2316,472,1
250300282,0,1,2,0,0,0,0,0,2,2,3,7,5,2,2,1,3,0,3,16560,0,0,1922,790,1
250300292,0,1,3,0,0,0,0,0,3,2,17,9,3,1,1,1,2,0,4,15450,0,0,1420,629,1
250300312,0,2,1,1,0,0,0,0,2,1,20,9,5,2,4,1,1,1,2,37392,5000,80,1388,120,1
250300322,0,1,1,1,0,0,0,0,1,1,22,11,5,4,4,3,4,0,1,8005,0,0,592,3,2
250300332,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,3,4,0,1,501,0,0,618,2,2
250300342,0,1,4,0,0,0,0,0,3,2,9,4,4,2,2,3,2,1,6,16254,6000,1260,2860,516,1
250300352,0,1,4,0,0,0,0,0,3,2,6,7,3,1,2,1,2,0,5,15660,0,0,3090,366,1
250300392,0,2,2,0,0,0,0,0,3,2,3,9,4,1,3,1,3,0,4,5100,0,0,1920,364,1
250900231,0,2,2,0,0,0,0,0,3,2,9,4,5,3,2,3,2,1,4,29500,5000,228,1552,396,1
250900251,0,1,3,0,0,0,0,0,2,2,14,9,4,1,1,1,1,0,5,18680,0,0,2220,489,1
250900261,0,1,1,0,0,0,0,0,4,1,6,7,4,2,4,3,1,1,3,5258,239,0,1210,161,1
250900311,0,1,1,0,0,0,0,0,4,1,16,2,3,1,4,4,1,1,5,17910,850,1120,1350,1479,1
250900321,0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,0,4,32130,0,0,1912,91,2
250900331,0,2,2,0,0,0,0,0,4,2,11,5,4,3,2,3,3,1,4,2597,1000,110,1051,573,1
250900341,0,1,3,0,0,0,0,1,4,2,17,3,5,1,2,2,2,0,7,51512,0,0,2382,423,1
250900361,0,1,2,0,0,0,0,1,3,2,22,11,5,4,2,1,2,0,2,10050,0,11,1500,372,2
250900391,0,1,6,0,0,0,0,0,4,2,22,11,5,4,2,1,2,0,10,60156,0,0,4777,1276,2
251000242,0,2,1,0,0,0,0,0,4,1,6,3,3,1,1,1,2,0,5,16218,0,903,2010,684,1
251000282,0,1,2,0,0,1,0,0,4,2,22,11,3,4,4,1,2,1,4,51720,2600,620,2584,267,1
251000302,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,1,0,2,10060,0,0,1029,12,2
251000312,0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,2,1,4,81600,500,0,2750,159,1
251000322,0,1,4,0,0,0,0,0,4,2,3,3,2,1,2,3,1,1,5,13710,9978,1024,2227,1216,1
251000362,0,2,1,1,0,0,0,0,1,1,1,6,5,3,2,1,1,0,4,46650,0,1050,975,58,1
251000372,0,1,3,0,0,0,0,0,2,2,3,7,5,3,2,1,2,1,6,36972,1764,366,2670,420,1
251000392,0,1,2,1,0,0,0,0,2,2,6,7,5,2,2,1,2,0,6,17880,0,0,1731,176,1
251100222,0,2,3,0,0,1,0,0,3,2,17,2,3,1,3,2,3,1,4,6280,6600,504,2090,375,1
251100232,0,2,1,1,0,0,0,1,1,1,22,11,5,4,4,3,3,0,1,295,0,0,340,51,2
251100252,0,1,2,0,0,0,0,0,3,2,22,11,5,4,2,1,1,1,2,44050,12000,264,829,315,2
251100302,0,1,3,0,0,0,0,0,4,2,8,8,4,3,2,1,2,1,7,35416,2874,220,3570,768,1
251100342,0,1,2,1,0,0,0,0,2,2,1,6,5,3,2,1,1,0,3,19620,0,0,1170,203,1
251100362,0,1,1,1,0,0,0,0,2,1,22,11,5,4,4,3,1,0,1,1110,0,0,1080,20,2
251100372,0,1,2,0,0,0,0,1,3,2,7,9,5,2,2,1,1,0,4,17030,0,515,1640,176,1
251100382,0,2,1,1,0,0,0,0,1,1,22,11,5,4,4,1,1,0,1,2460,0,0,596,37,2
251200222,0,1,2,0,0,0,0,0,1,2,6,7,4,2,2,1,1,0,6,29250,0,0,1741,498,1
251200242,0,2,1,0,0,0,0,0,3,1,8,3,2,2,1,3,2,0,3,216,0,0,1296,251,1
251200252,0,1,4,0,0,0,0,0,4,2,13,2,5,1,2,4,2,1,9,80300,4850,150,4810,1377,1
251200282,0,2,3,0,0,0,0,0,4,2,22,11,2,4,1,1,2,0,9,45820,0,0,3893,1096,1
251200332,0,1,3,0,0,0,0,0,4,2,9,4,3,3,2,2,2,0,4,15146,0,0,3500,166,1
251200342,0,1,3,0,0,0,0,1,3,2,9,4,3,3,2,1,2,1,6,21716,2000,80,4016,515,1
251200362,0,2,2,0,0,0,0,0,4,2,22,11,3,4,4,3,2,0,1,5330,0,200,1152,94,1
251200382,0,2,2,0,0,0,0,0,3,2,16,2,4,1,4,3,2,1,3,2930,950,315,1911,200,1
251200392,0,1,3,0,0,0,0,0,3,2,19,8,3,1,2,1,2,0,5,9836,0,204,4200,692,1
251300212,0,1,3,0,0,0,0,0,3,2,22,11,5,4,2,1,2,1,5,65730,10300,614,1557,687,2
251300232,0,2,1,1,0,0,0,0,4,1,22,11,5,4,1,1,2,0,1,18040,0,0,770,9,2
251300242,0,1,2,1,0,0,0,1,3,2,22,11,5,4,2,1,2,0,2,19000,0,0,973,75,2
251300282,0,2,2,0,0,0,0,0,3,2,22,11,5,4,3,1,2,0,5,52018,0,0,3470,65,2
251300302,0,1,1,0,0,0,0,0,4,1,16,2,2,1,1,3,1,0,3,800,0,0,2830,453,1
251300352,0,1,2,0,0,1,0,0,3,2,3,8,4,1,4,1,2,1,6,53570,3600,1119,2730,387,1
251900221,0,1,5,0,0,0,0,0,4,2,19,2,4,1,2,4,1,0,6,2869,0,500,4770,531,1
251900261,0,1,1,0,0,0,0,0,4,1,14,3,3,1,4,2,3,1,7,29350,8000,480,3660,1752,1
251900281,0,2,1,1,0,0,0,0,2,1,17,9,5,2,3,1,3,1,3,26901,1000,125,1060,237,1
251900301,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,3050,0,0,618,5,2
251900321,0,1,7,0,0,0,1,1,1,2,1,6,5,3,2,1,1,1,7,17042,9900,290,3790,844,1
251900331,0,1,2,0,0,0,0,0,2,2,22,11,5,4,2,4,1,0,7,1150,0,0,1260,179,2
251900351,0,2,1,0,0,0,0,0,4,1,22,11,2,4,1,3,1,0,1,1862,0,0,1486,28,1
251900371,0,2,2,0,0,0,0,0,2,2,22,11,5,4,4,1,2,1,2,15420,8000,580,1890,595,2
251900381,0,2,1,1,0,0,0,0,1,1,1,9,5,2,4,1,2,0,1,1575,0,0,750,2,1
251900391,0,1,5,0,0,0,0,0,4,2,7,3,3,1,2,1,1,0,8,17692,0,0,3860,1032,1
252000202,0,1,3,0,0,0,0,1,4,2,17,4,5,2,2,1,2,0,2,39965,0,0,1852,124,1
252000222,0,2,1,1,0,0,0,0,3,1,11,5,5,3,3,1,2,1,5,23295,3100,790,1950,407,1
252000252,0,1,2,1,0,0,0,1,3,2,22,11,5,4,2,1,2,0,2,30700,0,0,744,27,2
252000262,0,1,1,0,0,0,0,0,4,1,3,3,2,1,1,3,1,0,6,10700,0,0,2074,801,1
252000292,0,1,2,1,0,0,0,0,4,2,14,9,5,1,2,1,2,1,10,107481,8650,177,5200,1117,1
252000322,0,1,2,0,0,0,0,0,2,2,15,9,5,2,2,4,4,0,3,7780,0,0,1410,158,1
252000352,0,1,2,0,0,0,0,0,3,2,3,1,4,1,2,1,2,1,6,17056,6111,468,3624,776,1
252000372,0,2,2,0,0,0,0,0,3,2,22,11,5,4,3,1,1,1,2,6080,3000,120,628,204,2
252000382,0,2,1,1,0,0,0,0,1,1,15,9,5,2,3,1,1,0,1,18550,0,0,878,62,1
252000392,0,2,1,1,0,0,0,0,1,1,9,4,5,2,3,1,1,0,1,1170,0,0,589,1,1
252100202,0,2,3,0,0,0,0,0,1,2,22,11,5,4,3,1,4,1,7,47190,11228,360,1789,543,2
252100232,0,1,2,0,0,0,0,0,2,2,9,4,5,3,2,1,1,1,7,44470,5000,60,2926,493,1
252100252,0,1,1,0,0,0,0,0,4,1,16,2,1,1,1,3,4,0,2,1700,0,0,883,31,1
252100332,0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,1,1,0,1,4430,0,0,650,3,1
252100352,0,1,2,0,0,0,0,0,3,2,22,11,5,4,1,4,1,0,2,30,0,0,950,0,2
252100372,0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,3,1,1,4,1414,500,200,1557,15,2
252100382,0,1,2,0,0,0,0,0,2,2,1,6,5,3,2,1,2,0,2,58450,0,0,1387,974,1
252200202,0,2,1,0,0,0,0,0,4,1,10,2,2,1,1,2,1,1,5,19410,2000,480,1800,752,1
252200212,0,1,4,0,0,0,0,0,4,2,7,5,4,3,2,2,3,0,6,25162,0,0,2420,443,1
252200242,0,1,1,0,0,0,0,0,4,1,3,3,2,1,1,3,2,0,4,18250,0,0,1200,749,1
252200302,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,19927,0,0,410,3,2
252200342,0,1,3,0,0,0,0,1,1,2,22,11,5,4,2,1,1,0,3,4080,0,0,1300,0,2
252200362,0,2,1,1,0,0,0,0,1,1,1,6,5,3,3,1,1,0,3,133200,0,0,1080,237,1
252200392,0,2,1,1,0,0,0,0,2,1,22,11,5,4,4,1,1,1,2,2360,2500,108,868,113,2
252300212,0,1,2,0,0,0,0,0,2,2,9,4,5,3,2,1,1,1,4,21270,10000,600,2815,1281,1
252300222,0,1,3,0,0,0,0,0,3,2,6,7,5,3,2,1,3,1,3,10660,500,1000,1760,236,1
252300242,0,2,2,0,0,0,0,0,1,2,9,4,5,1,3,3,3,1,3,4615,1000,1048,1801,148,1
252300262,0,2,4,0,0,0,0,0,4,2,15,1,3,1,2,2,2,0,9,40710,0,0,3760,1196,1
252300292,0,1,1,0,0,0,0,0,4,1,17,4,1,1,1,3,1,0,3,1790,0,0,1660,486,1
252300312,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,2,0,2,5630,0,0,1465,126,2
252300342,0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,1,1,6,48840,15000,450,3740,729,2
252300352,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,1,0,2,20880,0,0,1580,20,2
252300362,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,4,0,1,400,0,0,420,51,2
252300372,0,1,4,0,0,0,0,0,3,2,9,4,1,1,2,4,1,0,5,938,0,0,2100,219,1
252300382,0,2,1,1,0,0,0,0,1,1,1,6,5,3,3,1,1,0,1,15000,0,0,830,6,1
252900271,0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,1,2,0,1,14385,0,0,834,11,1
252900281,0,2,2,1,0,0,0,0,1,2,19,9,5,2,2,3,2,0,2,5400,0,0,1013,71,1
252900301,0,1,2,1,0,0,0,1,3,2,22,11,5,4,2,1,1,0,2,27850,0,0,1660,38,2
252900311,0,1,2,1,0,0,0,0,4,2,17,9,5,2,2,1,1,0,2,13700,0,0,839,5,1
252900331,0,2,1,1,0,0,0,0,1,1,19,9,5,2,3,1,2,0,1,8100,0,0,556,14,1
252900341,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,50,0,0,551,0,2
252900371,0,2,1,0,0,0,0,0,3,1,18,4,3,2,1,3,1,0,2,4500,0,0,1050,93,1
253100302,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,6150,0,0,414,36,2
253100312,0,1,2,0,0,0,0,1,3,2,1,6,5,3,2,1,1,0,9,85878,0,0,3350,777,1
253200222,0,1,3,0,0,0,0,0,3,2,9,4,5,3,2,1,2,0,8,45248,0,0,3010,1335,1
253200302,0,1,2,0,0,0,0,0,3,2,1,6,5,3,2,1,1,0,3,23580,0,0,1792,180,1
253200312,0,2,3,0,0,0,0,1,3,2,7,5,4,3,4,1,1,1,4,5320,4100,450,1220,560,1
253300202,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,2,0,2,17090,0,0,1244,10,2
253300242,0,1,3,0,0,0,0,0,3,3,7,7,4,1,2,1,3,1,6,12225,500,96,3270,755,1
253300252,0,1,1,0,0,0,0,1,3,1,3,9,1,2,1,3,3,1,1,274,6,9,1194,22,1
253300302,0,2,2,0,0,0,0,0,4,3,17,2,4,1,3,1,2,1,6,36600,700,1058,1280,1018,1
253300312,0,1,1,0,0,0,0,0,1,1,6,7,5,3,4,4,1,0,2,1827,0,0,1190,41,1
260000252,0,1,5,0,0,0,0,0,3,2,7,5,2,3,2,3,1,1,6,18760,1000,1276,4020,648,1
260000262,0,1,1,1,0,0,0,1,3,1,14,9,5,2,4,3,3,0,3,870,0,0,1066,110,1
260000322,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,3,0,1,80,0,0,672,111,2
260000332,0,2,1,1,0,0,0,0,1,1,12,9,5,1,3,1,3,0,3,8500,0,0,862,130,1
260000342,0,1,4,0,0,0,0,0,1,2,22,11,5,4,2,1,1,0,9,19251,0,0,4178,892,2
260000372,0,1,1,0,0,0,0,0,4,1,19,9,3,1,1,4,2,1,4,4000,2500,600,1490,1422,1
260100202,0,1,2,1,0,0,0,0,3,2,6,7,5,3,2,1,1,1,6,38632,150,0,2490,363,1
260100232,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,3,0,1,5040,0,0,486,5,2
260100272,0,1,1,0,0,0,0,0,3,1,10,2,4,3,1,3,1,1,3,13920,3900,150,1373,475,1
260100302,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,3,0,1,14030,0,0,678,81,2
260100312,0,2,2,0,0,0,1,1,3,2,11,5,3,3,1,1,2,1,8,21270,1676,1348,5134,483,1
260100322,0,1,4,0,0,0,0,0,3,2,15,4,5,1,2,1,2,1,6,22800,6000,657,2562,1354,1
260100352,0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,5,36062,0,0,2666,216,1
260200202,0,2,1,0,0,0,0,0,3,1,9,9,4,1,4,3,3,1,2,2294,400,32,1009,76,1
260200222,0,1,3,0,1,0,0,0,2,2,6,9,5,2,2,1,3,0,5,11530,0,166,1880,279,1
260200232,0,1,1,0,0,0,0,0,3,1,3,8,4,1,1,1,3,0,6,19000,0,0,2040,1269,1
260200272,0,1,1,0,0,0,0,0,3,1,8,8,4,1,1,3,3,0,2,400,0,0,1222,58,1
260200282,0,2,1,0,0,0,0,0,4,1,8,3,2,1,1,3,1,1,4,5488,1800,284,1150,483,1
260200292,0,1,1,1,0,0,0,0,3,1,22,11,5,4,4,3,1,0,1,120,0,0,659,1,2
260200332,0,1,2,0,0,0,0,0,3,2,3,8,3,1,1,1,1,1,8,18042,3285,1226,1974,1423,1
260200362,0,2,2,0,0,0,0,0,4,2,17,4,3,1,4,3,2,1,4,2735,1500,0,1858,89,1
260200372,0,2,2,0,0,0,0,0,1,2,22,11,5,4,3,1,4,1,8,42988,200,150,2603,590,2
260200382,0,1,2,0,0,0,0,0,4,2,1,6,4,3,4,3,2,1,7,19517,2000,538,2088,434,1
260300202,0,1,3,0,0,0,0,0,3,2,6,7,3,2,4,3,3,1,8,6800,250,260,2454,780,1
260300232,0,2,1,0,0,0,0,0,3,1,19,4,3,3,4,3,1,0,4,4300,0,0,2876,317,1
260300272,0,1,1,0,0,0,0,0,4,1,17,2,1,1,1,3,3,1,3,4240,200,240,1776,328,1
260300282,0,1,3,0,0,0,0,0,4,2,22,11,5,4,3,1,2,1,9,121587,15000,0,3990,1335,2
260300292,0,1,4,0,0,0,0,1,3,2,6,9,3,2,2,1,3,1,5,16080,3680,1320,2034,818,1
260300312,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,1,0,1,8560,0,0,679,11,2
260300322,0,1,2,0,0,0,0,0,4,2,17,2,2,1,2,2,2,0,7,29200,0,0,3535,883,1
260300332,0,1,4,0,0,0,0,0,1,2,1,6,5,3,2,1,1,1,6,35804,1440,240,2052,348,1
260300352,0,1,3,0,0,0,0,0,3,2,6,7,4,2,2,1,1,0,9,119400,0,0,2600,982,1
260300362,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,9550,0,0,255,60,2
260300372,0,1,4,0,0,1,0,0,3,2,6,7,5,2,2,3,1,0,8,4190,0,0,3281,507,1
260300382,0,1,1,1,0,0,0,0,2,1,22,11,5,4,3,4,4,0,2,10040,0,0,1306,2,2
260300392,0,1,2,1,0,0,0,1,1,2,19,7,5,3,2,1,1,0,4,21670,0,0,1349,29,1
260900201,0,1,2,0,0,0,0,0,2,3,6,9,5,2,2,3,1,0,2,6160,0,0,970,46,1
260900221,0,2,3,0,0,0,0,0,4,2,17,4,4,1,4,2,3,1,5,6660,4300,172,1150,333,1
260900231,0,1,4,0,0,0,0,0,4,2,3,7,3,1,2,4,2,1,5,12012,57,630,2786,884,1
260900241,0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,0,4,31286,0,50,2530,29,2
260900261,0,1,1,1,0,0,0,1,1,1,22,11,5,4,4,3,2,0,1,352,0,0,865,6,2
260900271,0,1,1,0,0,0,0,1,3,1,22,11,3,4,1,3,2,0,2,1443,0,0,860,1,2
260900281,0,1,4,0,0,0,0,0,4,2,8,8,3,3,2,1,2,1,8,50546,2560,540,3099,460,1
260900311,0,2,2,1,0,0,0,1,1,2,17,9,5,2,2,1,3,1,3,5030,3060,1304,628,569,1
260900381,0,1,4,0,0,0,0,0,4,2,5,9,3,1,2,1,2,0,6,35216,0,0,3332,891,1
261000202,0,2,3,0,0,0,0,0,3,2,22,11,5,4,3,1,2,1,7,122400,4400,0,3040,839,2
261000232,0,1,2,1,0,0,0,0,1,2,19,7,5,1,2,1,1,1,2,15500,200,0,1342,52,1
261000242,0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,1,3,78485,7600,220,1080,504,2
261000272,0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,1,1,1,2,21000,1000,0,1172,62,1
261000302,0,1,2,1,0,0,0,0,3,2,6,7,5,2,2,1,1,0,5,18985,0,0,1091,275,1
261000312,0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,3,2,0,1,334,0,0,1250,21,2
261000322,0,2,3,0,1,0,0,0,1,2,22,11,5,4,4,1,1,1,2,3015,700,136,641,67,2
